No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
   4   2023/05/18   08:12:30.050   19.3540   -99.2180     0.75    0.85  0.2951     9.1100      20230512040128.42
   5   2023/05/18   08:21:43.090   19.3540   -99.2070     1.25    0.30  0.3152     9.2300      20230511155809.09
   6   2023/05/18   09:00:27.990   19.3580   -99.1910     0.50    0.18  0.2832     9.1400      20230511042019.50
   7   2023/05/18   12:07:12.230   19.3480   -99.2130     0.75    0.74  0.2300     9.1400      20230511043452.89
   8   2023/05/18   16:57:36.000   19.3750   -99.2050     1.25    0.97  0.2424     9.0700      20230517040903.66
   1   2023/05/19   04:30:22.310   19.3690   -99.2240     0.75    1.13  0.2849     9.3000      20230511044031.75
   2   2023/05/19   04:57:54.040   19.3660   -99.1940     0.75    0.68  0.2418     9.0300      20230522050532.53
   3   2023/05/19   06:18:10.250   19.3570   -99.1990     1.50    0.56  0.2528     9.4900      20230517040903.66
   4   2023/05/19   08:23:48.040   19.3540   -99.1880     0.50    0.70  0.2727     9.5300      20230511143827.90
   5   2023/05/19   09:33:06.410   19.3660   -99.1880     1.50   -0.02  0.2775     9.0800      20230511165546.87
   6   2023/05/19   09:56:34.750   19.3520   -99.1940     1.50    1.34  0.2417     9.0100      20230515084552.67
   7   2023/05/19   11:39:38.220   19.3710   -99.1760     1.00    0.86  0.2493     9.5100      20230511152523.52
   8   2023/05/19   11:44:38.480   19.3540   -99.2000     0.50    0.69  0.2758     9.0300      20230511165546.87
   9   2023/05/19   13:12:47.900   19.3550   -99.1880     0.75    0.65  0.2472    10.0400      20230511074322.96
  10   2023/05/19   18:13:45.780   19.3470   -99.1940     1.00    0.91  0.2390     9.1100      20230511152523.52
  11   2023/05/19   19:11:47.770   19.3520   -99.2120     1.50    1.65  0.2430     9.0600      20230515084552.67
  12   2023/05/19   21:24:54.240   19.3710   -99.1970     1.00    0.79  0.2291     9.0100      20230511150531.10
  13   2023/05/19   22:53:54.700   19.3510   -99.1810     1.00    0.93  0.2455     9.2200      20230517040903.66
