#No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
   3   2023/01/21   11:10:57.370   19.3610   -99.1890     1.37    0.60  0.2895     9.4000      20230512234650.64
   4   2023/01/21   21:52:27.760   19.3620   -99.1950     1.58    0.65  0.2646     9.5800      20230511150531.12
   5   2023/01/21   23:02:45.310   19.3630   -99.1990     1.02    0.30  0.2697     9.0300      20230511042017.00
   1   2023/01/22   17:39:47.160   19.3620   -99.1820     1.56    1.15  0.2780     9.4600      20230511143828.21
   1   2023/01/23   05:16:33.850   19.3580   -99.1930     0.73    0.06  0.2745     9.0100      20230511171302.72
   2   2023/01/23   11:16:38.560   19.3610   -99.1900     1.18    0.50  0.2672     9.0700      20230511152523.27
   3   2023/01/23   12:52:56.990   19.3590   -99.1950     0.87    0.34  0.2620     9.0200      20230511042017.00
   4   2023/01/23   15:17:37.190   19.3650   -99.1920     1.18    0.92  0.2605     9.0100      20230511152523.27
   1   2023/01/24   12:31:51.190   19.3630   -99.1990     1.37    0.94  0.2591     9.0400      20230511132510.26
   1   2023/01/25   11:59:36.100   19.3640   -99.2060     0.25    1.39  0.2826     9.1700      20230511042948.21
   2   2023/01/25   13:29:45.270   19.3670   -99.1920     1.40    0.31  0.2434     9.0300      20230511042129.23
   3   2023/01/25   19:08:57.500   19.3650   -99.1990     1.42    1.02  0.2596     9.0600      20230511132510.26
   4   2023/01/25   19:23:32.880   19.3590   -99.1900     1.67    0.70  0.2773     9.2000      20230511165546.88
   1   2023/01/26   00:23:31.100   19.3710   -99.1900     1.35    0.48  0.2550     9.0400      20230511042129.23
   2   2023/01/26   15:18:29.080   19.3600   -99.1890     1.73    1.00  0.2549     9.3300      20230511150531.12
   3   2023/01/26   19:43:52.550   19.3720   -99.1930     1.65    1.09  0.2680     9.4300      20230515004101.45
   4   2023/01/26   22:50:24.900   19.3670   -99.1970     1.32    0.88  0.2692     9.3400      20230511132510.26
   1   2023/01/27   00:35:20.610   19.3660   -99.1880     1.61    1.24  0.2694     9.2600      20230511143828.21
   2   2023/01/27   14:03:16.210   19.3640   -99.2080     0.20    1.48  0.2806     9.6100      20230511042948.21
   3   2023/01/27   14:49:07.680   19.3610   -99.1990     0.97    0.39  0.2686     9.2800      20230511042017.00
   1   2023/01/28   04:09:22.120   19.3680   -99.1980     0.81    0.74  0.2581     9.0200      20230511042556.96
   1   2023/01/29   03:31:47.440   19.3650   -99.1870     1.22    0.83  0.2754     9.0900      20230512234650.64
   2   2023/01/29   06:06:10.080   19.3650   -99.1990     0.75    0.29  0.2899     9.4300      20230511144340.97
   3   2023/01/29   07:23:23.000   19.3610   -99.1970     1.47    0.42  0.2653     9.0600      20230511132510.26
